"","MSACC","year","houseid","income","race","hispanic","reported","serious"
"42487",29,"1982",4,3,1,2,2,68
"42525",17,"1982",3,2,1,2,2,65
"42535",17,"1982",1,3,1,2,2,68
"42565",17,"1982",1,3,2,2,2,64
"42602",24,"1982",2,2,1,2,2,68
"42603",24,"1982",2,2,1,2,2,68
"42610",35,"1982",2,5,1,2,2,68
"42619",35,"1982",3,4,1,2,2,65
"42631",35,"1982",2,2,1,2,2,65
"42632",35,"1982",2,2,1,2,2,68
"42634",35,"1982",2,2,1,2,2,67
"42698",30,"1982",4,1,1,2,2,65
"42700",30,"1982",4,1,1,2,2,68
"42744",36,"1982",1,5,1,2,2,65
"42747",36,"1982",1,6,1,2,2,64
"42795",37,"1982",2,98,1,2,2,68
"42796",37,"1982",2,98,1,2,2,68
"42824",34,"1982",3,2,1,2,2,68
"42828",34,"1982",3,2,1,2,2,65
"42829",34,"1982",3,2,1,2,2,68
"42853",34,"1982",1,1,1,1,2,65
"42893",1,"1982",2,6,4,2,2,68
"42894",1,"1982",2,6,4,2,2,68
"42902",1,"1982",1,4,1,2,2,67
"42911",1,"1982",2,5,1,2,2,68
"42913",1,"1982",2,5,1,2,2,65
"42917",1,"1982",3,98,1,2,2,65
"42936",17,"1982",1,4,1,2,2,68
"42937",17,"1982",1,4,1,2,2,68
"42979",17,"1982",1,3,1,2,2,64
"42980",17,"1982",1,3,1,2,2,64
"43002",21,"1982",2,2,1,2,2,68
"43005",21,"1982",1,4,4,2,2,64
"43006",21,"1982",1,1,2,2,2,64
"43009",21,"1982",1,2,2,2,2,64
"43014",21,"1982",1,5,1,2,2,65
"43015",21,"1982",1,5,1,2,2,60
"43033",21,"1982",1,6,1,2,2,65
"43035",21,"1982",1,4,1,2,2,64
"43037",21,"1982",1,2,1,2,2,67
"43041",21,"1982",1,5,2,2,2,68
"43053",21,"1982",1,1,1,1,2,64
"43058",21,"1982",1,2,1,1,2,64
"43063",21,"1982",1,2,1,1,2,64
"43090",26,"1982",1,2,1,2,2,67
"43106",26,"1982",1,6,1,2,2,68
"43114",26,"1982",1,98,2,2,2,68
"43115",26,"1982",1,98,2,2,2,64
"43117",26,"1982",1,98,2,2,2,64
"43118",26,"1982",2,98,1,2,2,65
"43119",26,"1982",2,98,1,2,2,65
"43130",26,"1982",1,1,1,2,2,64
"43132",26,"1982",2,98,1,2,2,64
"43135",26,"1982",1,6,1,2,2,68
"43158",26,"1982",2,3,1,8,2,64
"43182",28,"1982",1,3,1,2,2,68
"43218",28,"1982",1,1,1,2,2,67
"43219",28,"1982",1,1,1,2,2,65
"43238",4,"1982",2,98,1,2,2,68
"43254",4,"1982",2,98,1,2,2,65
"43273",4,"1982",1,6,1,2,2,67
"43294",4,"1982",1,5,1,2,2,67
"43296",4,"1982",1,2,1,2,2,63
"43297",4,"1982",1,5,1,2,2,68
"43320",4,"1982",2,2,2,2,2,68
"43322",4,"1982",1,3,1,2,2,62
"43334",4,"1982",1,5,1,2,2,64
"43335",4,"1982",1,5,1,2,2,67
"43372",26,"1982",1,98,1,2,2,68
"43406",21,"1982",2,1,2,2,2,65
"43414",21,"1982",1,2,2,2,2,64
"43415",21,"1982",1,2,1,1,2,68
"43422",21,"1982",1,3,1,2,2,68
"43435",21,"1982",1,3,1,1,2,65
"43447",21,"1982",1,1,1,2,2,68
"43453",21,"1982",1,1,2,2,2,65
"43462",21,"1982",1,2,2,2,2,65
"43471",21,"1982",1,2,2,2,2,64
"43475",21,"1982",1,3,2,2,2,64
"43476",21,"1982",2,2,2,2,2,64
"43477",21,"1982",2,2,2,2,2,64
"43481",21,"1982",1,3,1,2,2,64
"43482",21,"1982",1,3,1,2,2,64
"43483",21,"1982",1,3,1,2,2,65
"43493",21,"1982",1,1,1,2,2,64
"43497",21,"1982",1,1,2,2,2,64
"43533",21,"1982",1,2,1,1,2,62
"43540",21,"1982",1,3,1,2,2,68
"43542",21,"1982",1,2,1,2,2,64
"43543",21,"1982",2,1,1,1,2,62
"43560",21,"1982",2,1,1,1,2,64
"43579",21,"1982",1,3,2,2,2,64
"43593",21,"1982",1,1,1,1,2,65
"43597",21,"1982",1,2,2,2,2,64
"43605",21,"1982",1,3,2,2,2,68
"43606",21,"1982",1,3,2,2,2,67
"43620",21,"1982",1,2,1,2,2,68
"43638",21,"1982",2,2,1,1,2,68
"43639",21,"1982",2,2,1,1,2,68
"43647",21,"1982",1,98,1,2,2,64
"43654",21,"1982",3,98,1,2,2,67
"43655",21,"1982",3,98,1,2,2,65
"43656",21,"1982",3,98,1,2,2,68
"43657",21,"1982",3,4,1,2,2,68
"43658",21,"1982",3,4,1,2,2,68
"43659",21,"1982",1,98,1,2,2,64
"43670",21,"1982",1,3,1,2,2,63
"43683",21,"1982",1,5,1,2,2,68
"43684",21,"1982",1,5,1,2,2,68
"43685",21,"1982",1,2,1,2,2,64
"43690",21,"1982",2,3,1,2,2,64
"43702",20,"1982",1,1,1,2,2,68
"43727",21,"1982",1,5,1,2,2,68
"43730",20,"1982",2,1,1,2,2,68
"43737",20,"1982",1,98,2,2,2,68
"43746",20,"1982",1,3,1,2,2,64
"43747",20,"1982",1,3,1,2,2,64
"43748",20,"1982",1,3,1,2,2,68
"43749",20,"1982",1,3,1,2,2,68
"43793",20,"1982",1,3,1,2,2,68
"43796",21,"1982",1,5,1,2,2,65
"43805",20,"1982",1,3,1,2,2,64
"43834",21,"1982",1,4,1,2,2,67
"43854",20,"1982",1,3,1,2,2,68
"43858",20,"1982",1,5,1,2,2,67
"43859",20,"1982",1,5,1,2,2,67
"43860",20,"1982",1,5,1,2,2,68
"43861",20,"1982",1,5,1,2,2,68
"43866",21,"1982",1,3,2,2,2,68
"43901",20,"1982",1,4,1,2,2,68
"43904",20,"1982",1,98,1,2,2,68
"43907",20,"1982",1,98,1,2,2,68
"43920",22,"1982",2,2,2,2,2,63
"43934",22,"1982",2,5,1,2,2,68
"43941",22,"1982",1,4,1,2,2,68
"43954",22,"1982",1,98,1,2,2,65
"43957",22,"1982",3,3,1,1,2,65
"44015",16,"1982",2,6,1,2,2,64
"44039",19,"1982",1,4,1,2,2,64
"44045",19,"1982",1,4,1,2,2,68
"44046",19,"1982",1,4,1,2,2,68
"44077",19,"1982",1,6,1,2,2,68
"44080",19,"1982",1,5,1,2,2,68
"44085",19,"1982",1,3,1,2,2,64
"44093",19,"1982",1,4,1,2,2,68
"44104",19,"1982",1,6,1,2,2,67
"44105",19,"1982",1,6,1,2,2,68
"44125",19,"1982",1,5,1,2,2,64
"44126",19,"1982",1,5,1,2,2,64
"44153",19,"1982",1,4,1,2,2,68
"44163",19,"1982",1,3,1,2,2,65
"44164",19,"1982",1,3,1,2,2,67
"44177",12,"1982",1,98,1,2,2,68
"44181",32,"1982",2,1,2,2,2,68
"44182",32,"1982",2,4,1,2,2,68
"44184",32,"1982",2,1,2,2,2,64
"44187",32,"1982",2,3,1,2,2,65
"44190",32,"1982",1,1,2,2,2,64
"44195",32,"1982",1,3,1,2,2,65
"44203",32,"1982",3,2,1,2,2,65
"44218",32,"1982",1,3,1,2,2,68
"44219",32,"1982",1,3,1,2,2,68
"44229",32,"1982",1,3,1,2,2,68
"44244",32,"1982",1,1,1,2,2,64
"44245",32,"1982",1,1,1,2,2,64
"44246",32,"1982",1,3,1,2,2,68
"44282",8,"1982",1,2,1,2,2,67
"44294",8,"1982",1,1,2,2,2,68
"44305",8,"1982",1,6,1,2,2,67
"44326",8,"1982",1,2,1,2,2,68
"44336",8,"1982",1,6,1,2,2,68
"44341",6,"1982",2,1,1,2,2,65
"44352",6,"1982",1,1,1,2,2,64
"44361",6,"1982",1,1,2,2,2,65
"44388",6,"1982",1,1,2,2,2,68
"44389",6,"1982",1,1,2,2,2,68
"44420",6,"1982",1,1,4,2,2,64
"44429",6,"1982",2,2,1,1,2,64
"44431",6,"1982",2,2,1,1,2,64
"44439",6,"1982",1,5,1,2,2,63
"44443",6,"1982",1,1,1,2,2,68
"44444",6,"1982",2,1,1,2,2,68
"44455",6,"1982",1,1,2,2,2,68
"44458",6,"1982",2,98,2,2,2,68
"44463",6,"1982",1,1,2,2,2,68
"44473",6,"1982",1,1,2,2,2,65
"44474",6,"1982",1,1,2,2,2,68
"44479",6,"1982",1,2,2,2,2,65
"44480",6,"1982",1,1,1,1,2,68
"44487",6,"1982",2,98,1,1,2,64
"44521",6,"1982",1,1,2,2,2,65
"44544",12,"1982",1,5,1,2,2,67
"44545",12,"1982",1,5,1,2,2,67
"44546",12,"1982",1,5,1,2,2,67
"44548",12,"1982",1,5,1,2,2,68
"44554",12,"1982",1,1,1,2,2,65
"44555",12,"1982",1,1,1,2,2,65
"44558",12,"1982",1,4,1,2,2,67
"44567",12,"1982",1,3,1,2,2,67
"44591",12,"1982",2,98,2,2,2,64
"44616",12,"1982",1,1,2,2,2,62
"44621",12,"1982",1,1,2,2,2,68
"44628",12,"1982",1,4,1,2,2,64
"44638",12,"1982",2,4,1,2,2,68
"44643",12,"1982",1,3,2,2,2,64
"44649",12,"1982",1,3,1,2,2,65
"44677",12,"1982",1,5,1,2,2,68
"44761",12,"1982",1,4,1,2,2,64
"44762",12,"1982",1,4,1,2,2,65
"44763",12,"1982",1,4,1,2,2,68
"44765",12,"1982",1,5,1,2,2,68
"44792",12,"1982",1,5,1,2,2,68
"44826",12,"1982",1,3,1,2,2,68
"44843",9,"1982",1,5,1,2,2,68
"44851",9,"1982",2,1,1,2,2,65
"44852",9,"1982",2,1,1,2,2,68
"44853",9,"1982",2,1,1,2,2,67
"44872",9,"1982",4,2,1,2,2,67
"44873",9,"1982",4,2,1,2,2,68
"44889",9,"1982",1,3,1,2,2,64
"44895",9,"1982",1,2,1,2,2,65
"44899",9,"1982",1,98,1,2,2,68
"44955",19,"1982",1,6,1,2,2,68
"44956",19,"1982",1,6,1,2,2,67
"44958",19,"1982",1,6,1,2,2,68
"44959",19,"1982",1,6,1,2,2,68
"44967",16,"1982",1,3,1,2,2,68
"44982",16,"1982",2,2,1,2,2,65
"44995",32,"1982",1,98,1,2,2,68
"45008",32,"1982",1,5,1,2,2,68
"45009",32,"1982",1,3,1,2,2,68
"45010",32,"1982",1,3,1,2,2,68
"45024",6,"1982",1,2,1,2,2,68
"45041",6,"1982",1,6,1,2,2,68
"45046",6,"1982",1,3,1,1,2,68
"45047",6,"1982",1,3,1,1,2,65
"45056",6,"1982",1,5,1,2,2,68
"45060",6,"1982",2,3,1,2,2,68
"45079",6,"1982",1,2,1,2,2,68
"45094",6,"1982",1,3,1,2,2,67
"45096",6,"1982",1,3,1,2,2,68
"45097",6,"1982",1,2,1,2,2,67
"45115",6,"1982",1,4,1,2,2,68
"45118",6,"1982",1,98,1,2,2,64
"45163",6,"1982",1,98,1,2,2,68
"45182",12,"1982",2,3,1,1,2,68
"45183",12,"1982",2,3,1,1,2,68
"45214",18,"1982",2,2,2,2,2,65
"45267",14,"1982",1,1,2,2,2,62
"45274",14,"1982",1,3,1,2,2,68
"45288",14,"1982",1,98,2,2,2,65
"45289",14,"1982",1,3,1,2,2,68
"45318",14,"1982",3,2,1,2,2,65
"45352",10,"1982",2,4,1,2,2,68
"45353",10,"1982",2,4,1,2,2,68
"45355",10,"1982",3,2,1,2,2,64
"45358",10,"1982",1,2,2,2,2,68
"45368",10,"1982",2,5,1,2,2,68
"45369",10,"1982",2,5,1,2,2,68
"45370",10,"1982",1,1,2,2,2,67
"45371",10,"1982",1,1,2,2,2,64
"45372",10,"1982",1,1,2,2,2,68
"45374",10,"1982",1,2,2,2,2,65
"45379",10,"1982",2,3,1,2,2,68
"45404",10,"1982",1,1,1,2,2,67
"45431",10,"1982",1,98,1,2,2,68
"45484",23,"1982",3,2,1,2,2,68
"45543",2,"1982",1,4,2,2,2,68
"45545",2,"1982",1,98,1,2,2,63
"45590",2,"1982",1,5,1,2,2,64
"45606",15,"1982",2,2,1,2,2,64
"45633",15,"1982",2,2,1,2,2,68
"45640",15,"1982",1,2,1,2,2,63
"45659",15,"1982",1,5,1,2,2,68
"45665",15,"1982",3,3,1,2,2,67
"45671",15,"1982",1,1,1,2,2,68
"45673",15,"1982",1,2,1,1,2,64
"45674",15,"1982",1,2,1,1,2,68
"45700",15,"1982",1,3,1,1,2,65
"45713",15,"1982",2,2,1,2,2,65
"45714",15,"1982",2,2,1,2,2,64
"45716",15,"1982",2,2,1,2,2,64
"45754",3,"1982",2,98,2,2,2,67
"45762",3,"1982",1,1,1,2,2,68
"45763",3,"1982",1,1,1,2,2,68
"45764",3,"1982",1,1,1,2,2,62
"45766",3,"1982",1,1,1,2,2,64
"45776",3,"1982",1,4,1,2,2,68
"45779",3,"1982",1,3,1,2,2,65
"45789",3,"1982",1,3,1,2,2,65
"45816",3,"1982",1,1,2,2,2,64
"45817",3,"1982",1,1,2,2,2,64
"45828",3,"1982",2,2,1,2,2,68
"45859",3,"1982",1,98,1,2,2,68
"45874",39,"1982",1,2,2,2,2,65
"45927",39,"1982",2,4,1,2,2,68
"45961",33,"1982",4,2,1,1,2,65
"45990",25,"1982",2,2,1,2,2,67
"45991",25,"1982",2,2,1,2,2,68
"46003",25,"1982",3,2,1,2,2,68
"46004",25,"1982",3,2,1,2,2,68
"46005",25,"1982",3,2,1,2,2,68
"46007",25,"1982",2,2,1,2,2,65
"46044",25,"1982",1,3,1,2,2,68
"46049",39,"1982",1,6,1,2,2,68
"46055",39,"1982",1,3,2,2,2,67
"46089",39,"1982",1,5,1,2,2,65
"46093",39,"1982",1,2,1,2,2,67
"46094",39,"1982",1,2,1,2,2,65
"46145",39,"1982",2,3,2,2,2,68
"46163",39,"1982",1,5,2,2,2,64
"46174",39,"1982",1,1,1,2,2,65
"46175",39,"1982",2,1,1,2,2,65
"46184",39,"1982",2,6,1,2,2,65
"46202",2,"1982",1,1,1,2,2,65
"46218",38,"1982",1,2,2,2,2,64
"46228",38,"1982",2,2,2,2,2,60
"46230",38,"1982",2,2,2,2,2,68
"46255",38,"1982",1,1,1,2,2,67
"46258",38,"1982",1,5,1,2,2,65
"46265",38,"1982",1,2,1,2,2,68
"46266",38,"1982",1,2,1,2,2,68
"46270",39,"1982",1,98,1,2,2,65
"46282",5,"1982",1,2,2,2,2,65
"46292",5,"1982",1,5,1,2,2,64
"46308",5,"1982",1,5,1,2,2,64
"46328",15,"1982",3,1,2,2,2,68
"46336",15,"1982",2,1,2,2,2,64
"46365",11,"1982",1,6,1,2,2,68
"46389",11,"1982",3,2,1,2,2,68
"46405",11,"1982",1,2,1,2,2,68
"46420",11,"1982",2,2,1,2,2,68
"46430",11,"1982",2,2,1,1,2,64
"46444",11,"1982",1,5,1,2,2,68
"46445",11,"1982",1,4,1,2,2,68
"46447",11,"1982",1,4,1,2,2,67
"46453",11,"1982",2,5,1,2,2,68
"46467",11,"1982",2,3,1,2,2,68
"46468",11,"1982",2,3,1,2,2,68
"46469",11,"1982",1,1,1,2,2,68
"46484",29,"1982",3,2,1,2,2,67
"46491",29,"1982",1,2,1,2,2,65
"46502",29,"1982",2,1,1,2,2,65
"46511",29,"1982",1,2,1,2,2,68
"46532",29,"1982",3,1,1,2,2,65
"46536",29,"1982",1,1,1,2,2,65
"46539",29,"1982",1,2,1,2,2,68
"46559",29,"1982",2,3,1,2,2,65
"46562",29,"1982",1,5,1,2,2,67
"46564",29,"1982",2,1,1,2,2,68
"46571",17,"1982",1,5,1,2,2,68
"46590",17,"1982",2,5,1,2,2,67
"46598",17,"1982",2,5,1,2,2,64
"46656",17,"1982",1,2,1,1,2,64
"46702",17,"1982",1,2,4,2,2,64
"46703",17,"1982",1,98,1,2,2,67
"46711",17,"1982",1,4,1,2,2,68
"46718",17,"1982",2,1,1,2,2,68
"46729",17,"1982",1,3,1,2,2,68
"46747",17,"1982",1,98,1,2,2,68
"46754",17,"1982",1,1,1,1,2,64
"46773",17,"1982",2,2,1,1,2,64
"46777",17,"1982",1,3,4,2,2,64
"46778",17,"1982",1,2,1,1,2,64
"46801",35,"1982",1,2,1,2,2,68
"46822",24,"1982",2,2,1,1,2,67
"46833",24,"1982",1,3,1,2,2,68
"46862",35,"1982",1,4,1,2,2,65
"46880",24,"1982",5,98,1,1,2,64
"46881",24,"1982",2,1,1,1,2,68
"46884",24,"1982",2,5,4,2,2,68
"46896",24,"1982",1,4,1,2,2,68
"46901",24,"1982",1,3,1,2,2,68
"46904",24,"1982",1,6,1,2,2,65
"46909",35,"1982",1,2,2,2,2,68
"46913",35,"1982",1,3,1,2,2,65
"46925",24,"1982",1,98,2,2,2,64
"46948",35,"1982",1,2,1,2,2,68
"46961",35,"1982",3,1,1,2,2,64
"46964",35,"1982",1,5,1,2,2,68
"46973",35,"1982",1,3,1,1,2,65
"46991",24,"1982",1,98,1,2,2,68
"46993",24,"1982",1,3,1,2,2,65
"47003",35,"1982",1,2,1,2,2,65
"47007",35,"1982",1,5,1,1,2,68
"47025",35,"1982",1,5,1,2,2,68
"47034",24,"1982",1,98,2,2,2,68
"47107",30,"1982",1,1,1,2,2,64
"47110",30,"1982",2,2,1,2,2,65
"47112",30,"1982",1,2,1,2,2,60
"47138",31,"1982",1,3,1,2,2,68
"47145",31,"1982",2,2,1,2,2,65
"47172",31,"1982",3,3,1,2,2,64
"47232",36,"1982",3,98,1,1,2,68
"47234",36,"1982",3,98,1,1,2,65
"47255",36,"1982",1,5,1,2,2,68
"47272",36,"1982",2,1,1,2,2,67
"47295",36,"1982",2,98,1,2,2,68
"47316",37,"1982",1,4,1,2,2,68
"47336",37,"1982",1,4,3,2,2,68
"47338",37,"1982",1,5,1,2,2,68
"47354",37,"1982",1,3,1,2,2,68
"47361",37,"1982",1,1,1,2,2,65
"47381",37,"1982",2,1,1,2,2,67
"47437",34,"1982",2,5,1,2,2,68
"47439",34,"1982",2,1,1,2,2,68
"47467",34,"1982",1,98,2,2,2,64
"47468",34,"1982",1,98,2,2,2,63
"47471",34,"1982",1,3,1,2,2,68
"47472",34,"1982",1,4,1,1,2,68
"47495",34,"1982",2,2,1,2,2,62
"47522",34,"1982",1,6,1,2,2,68
"47525",34,"1982",3,1,1,1,2,60
"47526",34,"1982",3,1,1,1,2,65
"47541",34,"1982",1,4,1,2,2,68
"47548",34,"1982",1,4,1,2,2,65
"47549",34,"1982",1,4,1,2,2,67
"47557",34,"1982",1,4,2,2,2,68
"47560",34,"1982",1,1,2,2,2,63
"47574",34,"1982",2,1,1,2,2,63
"47580",34,"1982",3,2,1,2,2,65
"47581",34,"1982",3,2,1,2,2,64
"47589",34,"1982",2,1,1,2,2,65
"47593",34,"1982",1,3,1,2,2,65
"47602",34,"1982",2,2,1,2,2,64
"47603",34,"1982",2,2,1,2,2,63
"47606",34,"1982",3,2,1,1,2,68
"47610",34,"1982",1,3,1,1,2,65
"47626",34,"1982",1,3,2,2,2,67
"47650",27,"1982",1,3,1,2,2,65
"47653",27,"1982",1,2,1,2,2,63
"47681",27,"1982",1,2,1,2,2,64
"47686",27,"1982",1,1,1,2,2,64
"47698",27,"1982",1,5,1,2,2,68
"47699",27,"1982",1,5,1,2,2,65
"47722",27,"1982",1,1,1,2,2,68
"47723",27,"1982",1,1,1,2,2,68
"47727",27,"1982",1,4,1,2,2,67
"47734",1,"1982",2,5,1,2,2,68
"47747",1,"1982",1,5,1,2,2,65
"47789",1,"1982",2,5,1,2,2,65
"47837",1,"1982",1,5,1,2,2,68
"47846",1,"1982",1,2,1,2,2,68
"47851",1,"1982",2,2,1,2,2,68
"47897",17,"1982",1,3,1,1,2,68
"47906",17,"1982",1,2,1,1,2,68
"47908",17,"1982",1,2,1,1,2,65
"47910",17,"1982",1,2,1,1,2,68
"47912",17,"1982",1,6,1,2,2,68
"47922",17,"1982",1,1,2,2,2,68
"47937",17,"1982",2,1,2,2,2,65
"47961",17,"1982",1,5,1,2,2,65
"47969",17,"1982",1,6,1,2,2,68
"47984",17,"1982",1,2,1,2,2,65
"47996",17,"1982",1,5,1,2,2,65
"47997",17,"1982",1,5,1,2,2,65
"48019",17,"1982",1,5,1,2,2,65
"48038",17,"1982",4,3,1,2,2,67
"48064",17,"1982",2,1,2,2,2,68
"48065",17,"1982",1,6,1,2,2,67
"48069",17,"1982",1,1,1,1,2,65
"48134",13,"1982",1,5,1,2,2,63
"48144",21,"1982",1,1,2,2,2,64
"48152",21,"1982",1,98,1,2,2,68
"48165",21,"1982",1,98,1,2,2,68
"48167",21,"1982",1,3,1,2,2,64
"48177",21,"1982",1,98,1,2,2,64
"48187",21,"1982",1,1,1,2,2,67
"48252",26,"1982",1,98,1,2,2,67
"48258",26,"1982",1,6,1,2,2,68
"48283",26,"1982",1,1,2,2,2,65
"48284",26,"1982",1,1,2,2,2,65
"48305",26,"1982",1,2,1,2,2,67
"48325",26,"1982",1,98,1,2,2,64
"48345",26,"1982",1,1,2,2,2,62
"48363",26,"1982",1,3,2,2,2,62
"48382",28,"1982",1,2,1,2,2,67
"48383",28,"1982",1,2,1,2,2,65
"48385",28,"1982",1,98,1,2,2,65
"48387",28,"1982",1,3,1,2,2,68
"48413",28,"1982",1,3,1,2,2,62
"48420",28,"1982",2,2,1,2,2,65
"48423",28,"1982",1,2,1,2,2,68
"48443",28,"1982",1,3,1,2,2,68
"48453",4,"1982",1,1,1,2,2,64
"48459",4,"1982",2,2,1,2,2,65
"48460",4,"1982",1,3,1,2,2,64
"48469",4,"1982",3,2,1,2,2,63
"48470",4,"1982",3,2,1,2,2,65
"48498",4,"1982",3,1,1,2,2,68
"48503",4,"1982",2,3,1,2,2,64
"48506",4,"1982",1,3,1,2,2,64
"48518",4,"1982",1,98,1,2,2,64
"48526",4,"1982",1,5,1,2,2,68
"48543",4,"1982",2,3,1,2,2,65
"48562",4,"1982",1,98,1,2,2,67
"48618",26,"1982",1,2,1,1,2,65
"48646",21,"1982",1,2,1,2,2,68
"48653",21,"1982",1,5,1,2,2,68
"48656",21,"1982",1,2,2,2,2,64
"48659",21,"1982",1,2,2,2,2,64
"48685",21,"1982",1,2,1,1,2,68
"48687",21,"1982",2,2,1,1,2,64
"48688",21,"1982",2,2,1,1,2,64
"48698",21,"1982",1,1,1,1,2,64
"48713",21,"1982",1,3,2,2,2,62
"48714",21,"1982",1,3,2,2,2,63
"48727",21,"1982",1,2,2,2,2,64
"48728",21,"1982",1,2,2,2,2,68
"48737",21,"1982",1,2,1,2,2,68
"48746",21,"1982",1,5,2,2,2,65
"48761",21,"1982",3,1,1,1,2,67
"48762",21,"1982",3,1,1,1,2,67
"48764",21,"1982",1,2,1,1,2,68
"48765",21,"1982",1,2,1,1,2,65
"48767",21,"1982",1,1,1,1,2,64
"48774",21,"1982",1,1,2,2,2,64
"48783",21,"1982",1,2,2,2,2,68
"48795",21,"1982",1,2,2,2,2,64
"48815",21,"1982",1,2,1,2,2,65
"48824",21,"1982",1,2,1,2,2,64
"48825",21,"1982",1,2,2,2,2,64
"48830",21,"1982",1,1,2,2,2,64
"48840",21,"1982",2,3,2,1,2,64
"48849",21,"1982",1,3,1,2,2,64
"48874",21,"1982",1,3,1,2,2,63
"48892",21,"1982",1,2,1,1,2,67
"48905",21,"1982",1,98,1,2,2,64
"48917",21,"1982",1,98,1,2,2,65
"48923",21,"1982",2,4,1,2,2,64
"48952",20,"1982",1,98,1,2,2,68
"48971",20,"1982",1,4,1,2,2,65
"48985",20,"1982",1,6,1,2,2,64
"49003",21,"1982",2,98,1,2,2,64
"49017",20,"1982",2,98,1,2,2,60
"49036",21,"1982",1,6,1,2,2,68
"49051",20,"1982",1,3,1,2,2,64
"49067",22,"1982",1,3,1,2,2,68
"49068",22,"1982",1,3,1,2,2,64
"49089",22,"1982",1,98,1,2,2,68
"49093",4,"1982",1,3,1,2,2,63
"49105",16,"1982",2,1,1,2,2,64
"49112",16,"1982",2,1,1,2,2,68
"49135",16,"1982",2,2,1,2,2,65
"49157",19,"1982",5,1,1,2,2,67
"49191",19,"1982",3,6,1,2,2,65
"49217",19,"1982",1,5,1,2,2,68
"49219",19,"1982",1,5,1,2,2,65
"49226",19,"1982",2,4,1,2,2,67
"49246",19,"1982",3,3,2,2,2,68
"49248",19,"1982",3,2,1,2,2,67
"49263",19,"1982",1,3,1,2,2,62
"49264",19,"1982",1,3,1,2,2,68
"49265",19,"1982",1,3,1,2,2,65
"49267",19,"1982",1,3,1,2,2,68
"49268",19,"1982",1,3,1,2,2,68
"49273",19,"1982",1,3,1,2,2,68
"49279",19,"1982",1,5,1,2,2,67
"49284",19,"1982",1,5,1,2,2,65
"49292",12,"1982",1,5,1,2,2,68
"49294",12,"1982",1,3,1,2,2,64
"49295",12,"1982",1,4,1,2,2,68
"49313",32,"1982",2,1,1,2,2,65
"49319",32,"1982",1,98,1,2,2,64
"49341",32,"1982",1,6,1,2,2,68
"49347",32,"1982",1,2,2,2,2,65
"49349",32,"1982",1,98,1,2,2,68
"49351",32,"1982",1,5,1,2,2,65
"49381",8,"1982",2,1,3,2,2,68
"49400",8,"1982",2,6,1,2,2,68
"49405",8,"1982",1,6,1,2,2,68
"49418",8,"1982",1,1,1,2,2,68
"49419",8,"1982",1,2,1,2,2,64
"49420",8,"1982",1,5,1,2,2,68
"49433",8,"1982",1,2,1,2,2,65
"49451",8,"1982",2,98,1,2,2,68
"49454",8,"1982",1,1,2,2,2,64
"49469",6,"1982",1,5,1,2,2,65
"49470",6,"1982",1,5,1,2,2,68
"49477",6,"1982",1,6,1,2,2,68
"49494",6,"1982",1,3,1,2,2,68
"49495",6,"1982",1,3,1,2,2,68
"49501",6,"1982",1,98,1,1,2,68
"49504",6,"1982",1,2,2,2,2,68
"49511",6,"1982",1,3,1,1,2,65
"49529",6,"1982",1,5,2,2,2,64
"49542",6,"1982",1,2,2,2,2,68
"49556",6,"1982",1,1,2,2,2,64
"49588",6,"1982",1,1,2,2,2,64
"49593",6,"1982",1,1,2,2,2,65
"49597",6,"1982",1,1,2,2,2,65
"49609",6,"1982",1,2,2,2,2,65
"49630",6,"1982",1,3,2,2,2,64
"49635",6,"1982",1,3,2,2,2,67
"49636",6,"1982",1,3,2,2,2,68
"49637",6,"1982",1,3,2,2,2,60
"49638",6,"1982",2,2,1,1,2,65
"49655",12,"1982",5,1,1,2,2,68
"49656",12,"1982",5,1,1,2,2,65
"49657",12,"1982",1,5,1,2,2,63
"49660",12,"1982",1,5,1,2,2,68
"49661",12,"1982",1,5,1,2,2,67
"49662",12,"1982",1,5,1,2,2,67
"49672",12,"1982",3,2,1,2,2,65
"49673",12,"1982",3,3,1,2,2,65
"49697",12,"1982",1,3,1,1,2,67
"49701",12,"1982",2,1,1,2,2,65
"49702",12,"1982",2,1,1,2,2,68
"49703",12,"1982",2,1,1,2,2,68
"49732",12,"1982",1,5,1,2,2,68
"49748",12,"1982",1,4,1,2,2,65
"49767",12,"1982",1,2,2,2,2,68
"49769",12,"1982",1,2,2,2,2,68
"49782",12,"1982",1,4,2,2,2,68
"49784",12,"1982",1,5,2,2,2,64
"49788",12,"1982",1,5,2,2,2,68
"49792",12,"1982",1,1,2,2,2,64
"49846",12,"1982",1,98,1,2,2,68
"49864",12,"1982",1,1,1,2,2,68
"49886",12,"1982",1,3,2,2,2,68
"49892",12,"1982",1,5,1,2,2,65
"49893",12,"1982",1,5,1,2,2,68
"49934",12,"1982",1,1,2,2,2,65
"49935",12,"1982",1,1,2,2,2,68
"49943",12,"1982",1,2,1,2,2,68
"49946",12,"1982",2,6,1,2,2,68
"49947",12,"1982",2,6,1,2,2,68
"49949",12,"1982",1,4,1,2,2,64
"49950",12,"1982",1,4,1,2,2,67
"49951",12,"1982",1,4,1,2,2,67
"49953",12,"1982",1,4,1,2,2,65
"49954",12,"1982",1,4,1,2,2,65
"49955",12,"1982",1,4,1,2,2,68
"49971",9,"1982",1,2,1,2,2,67
"49974",9,"1982",1,2,1,2,2,60
