"","MSACC","year","houseid","income","race","hispanic","reported","serious"
"45371",10,"1982",1,1,2,2,2,64
"45372",10,"1982",1,1,2,2,2,68
"45374",10,"1982",1,2,2,2,2,65
"45543",2,"1982",1,4,2,2,2,68
"45754",3,"1982",2,98,2,2,2,67
"45816",3,"1982",1,1,2,2,2,64
"45817",3,"1982",1,1,2,2,2,64
"45874",39,"1982",1,2,2,2,2,65
"46055",39,"1982",1,3,2,2,2,67
"46145",39,"1982",2,3,2,2,2,68
"46163",39,"1982",1,5,2,2,2,64
"46218",38,"1982",1,2,2,2,2,64
"46228",38,"1982",2,2,2,2,2,60
"46230",38,"1982",2,2,2,2,2,68
"46282",5,"1982",1,2,2,2,2,65
"46328",15,"1982",3,1,2,2,2,68
"46336",15,"1982",2,1,2,2,2,64
"46909",35,"1982",1,2,2,2,2,68
"46925",24,"1982",1,98,2,2,2,64
"47034",24,"1982",1,98,2,2,2,68
"47467",34,"1982",1,98,2,2,2,64
"47468",34,"1982",1,98,2,2,2,63
"47557",34,"1982",1,4,2,2,2,68
"47560",34,"1982",1,1,2,2,2,63
"47626",34,"1982",1,3,2,2,2,67
"47922",17,"1982",1,1,2,2,2,68
"47937",17,"1982",2,1,2,2,2,65
"48064",17,"1982",2,1,2,2,2,68
"48144",21,"1982",1,1,2,2,2,64
"48283",26,"1982",1,1,2,2,2,65
"48284",26,"1982",1,1,2,2,2,65
"48345",26,"1982",1,1,2,2,2,62
"48363",26,"1982",1,3,2,2,2,62
"48656",21,"1982",1,2,2,2,2,64
"48659",21,"1982",1,2,2,2,2,64
"48713",21,"1982",1,3,2,2,2,62
"48714",21,"1982",1,3,2,2,2,63
"48727",21,"1982",1,2,2,2,2,64
"48728",21,"1982",1,2,2,2,2,68
"48746",21,"1982",1,5,2,2,2,65
"48774",21,"1982",1,1,2,2,2,64
"48783",21,"1982",1,2,2,2,2,68
"48795",21,"1982",1,2,2,2,2,64
"48825",21,"1982",1,2,2,2,2,64
"48830",21,"1982",1,1,2,2,2,64
"48840",21,"1982",2,3,2,1,2,64
"49246",19,"1982",3,3,2,2,2,68
"49347",32,"1982",1,2,2,2,2,65
"49454",8,"1982",1,1,2,2,2,64
"49504",6,"1982",1,2,2,2,2,68
"49529",6,"1982",1,5,2,2,2,64
"49542",6,"1982",1,2,2,2,2,68
"49556",6,"1982",1,1,2,2,2,64
"49588",6,"1982",1,1,2,2,2,64
"49593",6,"1982",1,1,2,2,2,65
"49597",6,"1982",1,1,2,2,2,65
"49609",6,"1982",1,2,2,2,2,65
"49630",6,"1982",1,3,2,2,2,64
"49635",6,"1982",1,3,2,2,2,67
"49636",6,"1982",1,3,2,2,2,68
"49637",6,"1982",1,3,2,2,2,60
"49767",12,"1982",1,2,2,2,2,68
"49769",12,"1982",1,2,2,2,2,68
"49782",12,"1982",1,4,2,2,2,68
"49784",12,"1982",1,5,2,2,2,64
"49788",12,"1982",1,5,2,2,2,68
"49792",12,"1982",1,1,2,2,2,64
"49886",12,"1982",1,3,2,2,2,68
"49934",12,"1982",1,1,2,2,2,65
"49935",12,"1982",1,1,2,2,2,68
"50019",9,"1982",2,5,2,2,2,68
"50020",9,"1982",2,5,2,2,2,65
"50028",7,"1982",1,98,2,2,2,68
"50191",6,"1982",1,2,2,2,2,68
"50441",10,"1982",1,1,2,2,2,65
"50473",10,"1982",2,98,2,2,2,65
"50476",10,"1982",1,5,2,2,2,64
"50570",23,"1982",2,2,2,2,2,68
"50571",23,"1982",2,2,2,2,2,68
"50576",23,"1982",2,3,2,2,2,68
"50578",23,"1982",1,2,2,2,2,67
"50581",23,"1982",1,3,2,2,2,68
"50582",23,"1982",1,3,2,2,2,68
"50602",23,"1982",1,1,2,2,2,68
"50711",15,"1982",1,4,2,2,2,65
"50839",15,"1982",1,1,2,2,2,64
"50840",15,"1982",1,2,2,2,2,68
"50842",15,"1982",1,2,2,2,2,68
"50900",3,"1982",2,3,2,2,2,68
"50912",3,"1982",1,3,2,2,2,68
"50982",39,"1982",1,1,2,2,2,68
"50997",39,"1982",2,1,2,2,2,65
"51000",39,"1982",2,1,2,2,2,68
"51054",25,"1982",2,98,2,2,2,68
"51055",25,"1982",2,98,2,2,2,65
"51409",5,"1982",1,3,2,2,2,68
"51410",5,"1982",1,3,2,2,2,68
"51807",17,"1982",1,1,2,2,2,63
"52037",24,"1982",1,1,2,2,2,64
"52041",24,"1982",1,1,2,2,2,64
"52467",34,"1982",1,4,2,2,2,67
"52468",34,"1982",1,4,2,2,2,68
"52517",34,"1982",2,98,2,2,2,65
"52605",34,"1982",2,3,2,2,2,64
"52869",17,"1982",1,5,2,2,2,68
"52899",17,"1982",1,2,2,2,2,68
"53125",21,"1983",1,1,2,2,2,64
"53165",21,"1983",2,5,2,2,2,64
"53175",21,"1983",1,5,2,2,2,64
"53238",26,"1983",1,1,2,2,2,67
"53281",26,"1983",1,2,2,2,2,68
"53311",26,"1983",3,98,2,2,2,68
"53402",28,"1983",1,3,2,2,2,68
"53447",28,"1983",1,4,2,2,2,68
"53461",4,"1983",1,4,2,2,2,68
"53467",4,"1983",1,2,2,2,2,64
"53522",4,"1983",1,2,2,2,2,68
"53528",4,"1983",1,3,2,2,2,62
"53637",26,"1983",1,1,2,2,2,64
"53660",21,"1983",1,3,2,2,2,64
"53661",21,"1983",1,3,2,2,2,64
"53662",21,"1983",1,3,2,2,2,65
"53701",21,"1983",1,1,2,2,2,64
"53707",21,"1983",1,3,2,2,2,64
"53708",21,"1983",2,2,2,2,2,64
"53709",21,"1983",2,2,2,2,2,64
"53710",21,"1983",2,2,2,2,2,64
"53743",21,"1983",2,2,2,2,2,64
"53762",21,"1983",2,2,2,2,2,68
"53800",21,"1983",1,3,2,2,2,64
"53827",21,"1983",1,2,2,2,2,64
"53832",21,"1983",1,2,2,2,2,68
"53846",21,"1983",1,2,2,2,2,65
"53849",21,"1983",2,2,2,2,2,64
"53868",21,"1983",2,2,2,2,2,68
"53886",21,"1983",1,98,2,2,2,68
"53887",21,"1983",1,2,2,2,2,64
"54135",22,"1983",1,1,2,2,2,65
"54143",22,"1983",2,2,2,2,2,67
"54145",22,"1983",1,6,2,2,2,68
"54178",16,"1983",2,1,2,2,2,64
"54241",19,"1983",3,1,2,2,2,68
"54242",19,"1983",3,1,2,2,2,65
"54390",32,"1983",2,1,2,2,2,65
"54482",8,"1983",2,1,2,2,2,64
"54674",6,"1983",2,1,2,2,2,68
"54678",6,"1983",1,3,2,2,2,68
"54695",6,"1983",1,1,2,2,2,64
"54696",6,"1983",1,1,2,2,2,60
"54697",6,"1983",1,1,2,2,2,65
"54704",6,"1983",1,6,2,2,2,68
"54725",6,"1983",1,1,2,2,2,64
"54769",12,"1983",2,2,2,2,2,65
"54808",12,"1983",2,1,2,2,2,64
"54834",12,"1983",1,3,2,2,2,68
"54996",12,"1983",1,2,2,2,2,64
"55010",12,"1983",1,1,2,2,2,65
"55013",12,"1983",3,4,2,2,2,68
"55014",12,"1983",3,4,2,2,2,65
"55481",14,"1983",2,1,2,2,2,64
"55483",14,"1983",2,1,2,2,2,62
"55598",10,"1983",1,5,2,2,2,68
"56087",3,"1983",2,98,2,2,2,63
"56148",39,"1983",1,2,2,2,2,64
"56161",39,"1983",1,3,2,1,2,64
"56430",39,"1983",1,98,2,2,2,64
"56438",39,"1983",1,2,2,2,2,64
"56439",39,"1983",1,2,2,2,2,68
"56480",38,"1983",1,2,2,2,2,63
"56505",38,"1983",2,1,2,2,2,65
"56620",5,"1983",1,2,2,2,2,67
"56632",15,"1983",3,1,2,2,2,64
"56635",15,"1983",4,1,2,2,2,64
"56923",17,"1983",2,1,2,2,2,64
"56943",17,"1983",1,2,2,2,2,67
"56948",17,"1983",2,2,2,2,2,64
"57173",24,"1983",1,5,2,2,2,68
"57213",24,"1983",1,6,2,2,2,68
"57217",24,"1983",1,6,2,2,2,65
"57235",24,"1983",1,3,2,2,2,68
"57307",24,"1983",1,4,2,2,2,64
"57460",35,"1983",1,1,2,2,2,62
"57461",35,"1983",1,1,2,2,2,64
"58429",17,"1983",3,98,2,2,2,65
"58467",17,"1983",1,1,2,2,2,68
"58557",17,"1983",1,2,2,2,2,64
"58588",17,"1983",1,2,2,2,2,68
"58596",17,"1983",3,1,2,2,2,68
"58913",26,"1983",3,1,2,2,2,65
"58916",26,"1983",3,1,2,2,2,65
"58969",28,"1983",1,98,2,2,2,68
"59218",21,"1983",2,2,2,2,2,68
"59219",21,"1983",2,2,2,2,2,67
"59228",21,"1983",1,98,2,2,2,64
"59240",21,"1983",1,98,2,2,2,68
"59348",21,"1983",1,1,2,2,2,64
"59421",21,"1983",1,3,2,2,2,64
"59437",21,"1983",2,3,2,2,2,64
"59805",19,"1983",2,5,2,2,2,60
"59837",19,"1983",4,1,2,2,2,68
"60071",8,"1983",2,1,2,2,2,64
"60160",6,"1983",1,2,2,2,2,65
"60180",6,"1983",1,2,2,2,2,68
"60181",6,"1983",2,4,2,2,2,68
"60204",6,"1983",1,3,2,2,2,64
"60215",6,"1983",1,5,2,2,2,67
"60218",6,"1983",1,5,2,2,2,68
"60264",6,"1983",1,1,2,2,2,67
"60271",6,"1983",1,98,2,2,2,65
"60399",12,"1983",2,1,2,2,2,60
"60407",12,"1983",1,1,2,2,2,68
"60492",12,"1983",1,3,2,2,2,68
"60533",12,"1983",2,98,2,2,2,68
"60543",12,"1983",2,5,2,2,2,68
"60581",12,"1983",1,3,2,2,2,64
"60596",12,"1983",1,1,2,2,2,65
"60612",12,"1983",3,2,2,2,2,63
"60614",12,"1983",3,2,2,2,2,65
"60615",12,"1983",3,2,2,2,2,65
"60656",12,"1983",3,1,2,2,2,64
"60657",12,"1983",3,1,2,2,2,64
"60737",9,"1983",1,98,2,2,2,68
"60776",9,"1983",1,1,2,2,2,65
"60779",7,"1983",1,98,2,2,2,65
"60975",6,"1983",1,3,2,2,2,68
"60995",6,"1983",1,5,2,2,2,68
"61080",18,"1983",1,2,2,2,2,62
"61322",10,"1983",4,2,2,2,2,64
"61343",10,"1983",2,2,2,2,2,65
"61372",10,"1983",3,2,2,2,2,65
"61400",23,"1983",1,3,2,2,2,65
"61517",15,"1983",2,2,2,2,2,65
"61571",15,"1983",1,3,2,2,2,68
"61620",15,"1983",1,5,2,2,2,68
"61705",3,"1983",3,3,2,2,2,68
"61777",3,"1983",2,1,2,2,2,64
"61809",39,"1983",1,1,2,2,2,64
"61810",39,"1983",1,1,2,2,2,68
"61812",39,"1983",1,1,2,2,2,64
"61907",25,"1983",3,1,2,2,2,68
"61937",25,"1983",1,1,2,2,2,65
"62089",39,"1983",1,1,2,2,2,65
"62286",5,"1983",2,1,2,2,2,67
"62287",5,"1983",2,2,2,2,2,68
"62306",15,"1983",2,1,2,2,2,68
"62534",17,"1983",1,2,2,2,2,65
"62535",17,"1983",1,2,2,2,2,65
"62573",17,"1983",2,1,2,2,2,64
"62732",17,"1983",2,3,2,2,2,64
"62926",24,"1983",1,1,2,2,2,65
"63615",34,"1983",1,1,2,2,2,65
"64400",8,"1983",1,1,2,2,2,64
"64406",6,"1983",1,2,2,2,2,68
"64446",12,"1983",1,3,2,2,2,65
"64460",12,"1983",1,1,2,2,2,64
"64591",5,"1983",1,98,2,2,2,62
"64675",24,"1983",1,98,2,2,2,65
"64676",24,"1983",1,98,2,2,2,62
"64844",28,"1983",1,1,2,2,2,68
"64936",32,"1983",1,2,2,2,2,68
"64990",12,"1983",1,1,2,2,2,65
"65117",39,"1983",1,3,2,2,2,67
"65118",39,"1983",1,3,2,2,2,67
"65219",30,"1983",1,3,2,2,2,65
"65299",17,"1983",1,5,2,2,2,64
"65304",17,"1983",1,98,2,2,2,68
"65636",21,"1984",2,2,2,2,2,64
"65637",21,"1984",2,2,2,2,2,68
"65638",21,"1984",2,2,2,2,2,64
"65640",21,"1984",1,5,2,2,2,65
"65663",21,"1984",1,1,2,2,2,64
"65673",21,"1984",1,3,2,2,2,64
"65699",21,"1984",1,4,2,2,2,64
"65747",20,"1984",1,2,2,2,2,68
"65837",22,"1984",2,3,2,2,2,63
"65902",19,"1984",1,6,2,2,2,68
"65903",19,"1984",1,6,2,2,2,68
"66124",6,"1984",2,1,2,2,2,65
"66133",6,"1984",1,1,2,2,2,68
"66134",6,"1984",2,1,2,2,2,67
"66143",6,"1984",1,1,2,2,2,64
"66146",6,"1984",1,1,2,2,2,64
"66196",6,"1984",1,6,2,2,2,68
"66232",12,"1984",1,3,2,2,2,68
"66245",12,"1984",1,1,2,2,2,65
"66304",12,"1984",1,1,2,2,2,68
"66323",12,"1984",1,3,2,2,2,68
"66387",9,"1984",2,1,2,2,2,67
"66700",10,"1984",2,2,2,2,2,67
"66786",2,"1984",3,1,2,2,2,68
"66787",2,"1984",3,1,2,2,2,68
"66803",2,"1984",1,6,2,2,2,68
"66912",15,"1984",4,2,2,2,2,63
"66924",3,"1984",1,1,2,2,2,67
"66984",39,"1984",2,4,2,2,2,67
"66990",39,"1984",1,1,2,2,2,64
"67145",39,"1984",1,5,2,2,2,68
"67148",39,"1984",1,6,2,2,2,67
"67491",17,"1984",1,1,2,2,2,64
"67602",35,"1984",3,2,2,2,2,68
"67709",35,"1984",1,1,2,2,2,67
"67758",30,"1984",2,1,2,2,2,67
"67822",36,"1984",4,1,2,2,2,65
"67823",36,"1984",4,1,2,2,2,65
"68019",34,"1984",1,6,2,2,2,68
"68034",34,"1984",1,3,2,2,2,64
"68204",17,"1984",1,1,2,2,2,65
"68215",17,"1984",1,5,2,2,2,67
"68243",17,"1984",2,1,2,2,2,64
"68386",26,"1984",1,1,2,2,2,63
"68387",26,"1984",1,1,2,2,2,62
"68389",26,"1984",1,1,2,2,2,63
"68449",26,"1984",1,1,2,2,2,68
"68456",26,"1984",1,98,2,2,2,68
"68768",20,"1984",1,5,2,2,2,68
"69056",6,"1984",1,5,2,2,2,64
"69058",6,"1984",2,2,2,2,2,64
"69059",6,"1984",2,2,2,2,2,68
"69061",6,"1984",1,2,2,2,2,68
"69069",6,"1984",1,3,2,2,2,68
"69079",6,"1984",1,2,2,2,2,64
"69082",6,"1984",1,2,2,2,2,68
"69088",6,"1984",2,5,2,2,2,65
"69164",12,"1984",1,2,2,2,2,65
"69280",12,"1984",1,3,2,2,2,68
"69281",12,"1984",1,3,2,2,2,68
"69282",12,"1984",1,3,2,2,2,68
"69534",6,"1984",2,3,2,2,2,68
"69535",6,"1984",2,3,2,2,2,65
"69608",14,"1984",1,98,2,2,2,65
"69646",10,"1984",1,2,2,2,2,68
"69727",23,"1984",1,1,2,2,2,64
"69818",15,"1984",0,6,2,2,2,64
"69844",15,"1984",2,6,2,2,2,62
"69845",15,"1984",2,6,2,2,2,63
"69865",3,"1984",2,98,2,2,2,60
"69883",3,"1984",1,98,2,2,2,68
"69968",25,"1984",1,3,2,2,2,68
"70029",39,"1984",1,2,2,2,2,65
"70155",5,"1984",3,98,2,2,2,65
"70165",40,"1984",2,2,2,2,2,64
"70181",11,"1984",5,2,2,2,2,65
"70199",11,"1984",3,2,2,2,2,68
"70292",17,"1984",1,4,2,2,2,65
"70680",36,"1984",1,6,2,2,2,68
"71070",17,"1984",2,2,2,2,2,65
"71230",26,"1984",1,98,2,2,2,68
"71239",26,"1984",1,98,2,2,2,64
"71261",26,"1984",1,2,2,2,2,65
"71391",26,"1984",1,2,2,2,2,68
"71563",22,"1984",1,1,2,2,2,64
"71631",19,"1984",1,5,2,2,2,68
"71632",19,"1984",1,5,2,2,2,65
"71722",8,"1984",1,3,2,2,2,67
"71723",8,"1984",1,3,2,2,2,67
"71956",12,"1984",1,1,2,2,2,64
"71958",12,"1984",2,1,2,2,2,68
"71971",12,"1984",2,1,2,2,2,65
"72009",9,"1984",1,1,2,2,2,68
"72777",17,"1984",1,2,2,2,2,64
"72797",17,"1984",1,1,2,2,2,63
"72920",35,"1984",2,1,2,2,2,64
"73109",34,"1984",2,5,2,2,2,65
"73110",34,"1984",2,5,2,2,2,65
"73264",17,"1984",1,98,2,2,2,65
"73265",17,"1984",1,98,2,2,2,65
"73266",17,"1984",1,98,2,2,2,68
"73374",26,"1984",1,98,2,2,2,68
"73456",4,"1984",1,1,2,2,2,63
"73463",4,"1984",1,1,2,2,2,60
"73596",21,"1984",1,1,2,2,2,65
"73597",21,"1984",1,5,2,2,2,68
"73713",22,"1984",1,2,2,2,2,63
"73724",22,"1984",2,1,2,2,2,68
"73737",22,"1984",1,2,2,2,2,62
"73738",22,"1984",1,2,2,2,2,62
"73741",22,"1984",1,2,2,8,2,63
"73948",6,"1984",1,4,2,2,2,64
"73958",6,"1984",1,1,2,2,2,65
"73959",6,"1984",1,1,2,2,2,65
"73987",6,"1984",1,1,2,2,2,68
"74009",12,"1984",1,1,2,2,2,65
"74044",12,"1984",1,1,2,2,2,60
"74063",12,"1984",2,4,2,2,2,65
"74064",12,"1984",2,4,2,2,2,65
"74065",12,"1984",2,4,2,2,2,68
"74066",12,"1984",2,4,2,2,2,65
"74118",9,"1984",1,3,2,2,2,64
"74119",9,"1984",1,3,2,2,2,68
"74129",9,"1984",1,1,2,2,2,65
"74263",18,"1984",2,1,2,2,2,65
"74538",3,"1984",1,1,2,2,2,60
"74539",3,"1984",1,1,2,2,2,60
"74674",39,"1984",1,2,2,1,2,68
"74882",17,"1984",1,2,2,2,2,68
"74919",17,"1984",1,5,2,2,2,67
"74965",17,"1984",1,1,2,2,2,64
"75101",31,"1984",1,5,2,2,2,68
"75337",27,"1984",1,98,2,2,2,68
"75338",27,"1984",1,98,2,2,2,68
"75424",17,"1984",1,5,2,2,2,68
"75592",28,"1985",2,98,2,2,2,62
"75668",21,"1985",1,2,2,2,2,64
"75737",19,"1985",3,1,2,2,2,65
"75813",6,"1985",2,2,2,2,2,60
"75821",6,"1985",3,1,2,2,2,67
"75884",9,"1985",4,2,2,2,2,68
"75930",6,"1985",2,1,2,1,2,65
"75931",6,"1985",2,1,2,1,2,65
"76085",3,"1985",3,1,2,2,2,64
"76104",39,"1985",2,5,2,2,2,68
"76181",38,"1985",3,1,2,2,2,64
"76182",38,"1985",4,2,2,2,2,65
"76183",38,"1985",4,2,2,2,2,65
"76198",40,"1985",2,2,2,2,2,65
"76257",17,"1985",1,2,2,2,2,60
"76454",34,"1985",1,6,2,2,2,68
"76640",21,"1985",2,98,2,2,2,64
"76762",6,"1985",1,98,2,2,2,65
"76793",6,"1985",1,1,2,2,2,68
"76801",6,"1985",2,1,2,2,2,68
"76874",12,"1985",1,1,2,2,2,64
"76976",18,"1985",3,2,2,2,2,64
"77186",39,"1985",1,98,2,2,2,65
"77234",15,"1985",4,1,2,2,2,65
"77267",17,"1985",2,98,2,2,2,68
"77331",24,"1985",1,1,2,2,2,65
"77443",36,"1985",2,3,2,2,2,65
"77444",36,"1985",2,3,2,2,2,67
"77640",21,"1985",1,3,2,2,2,65
"77892",21,"1985",1,2,2,2,2,64
"78213",32,"1985",3,1,2,2,2,64
"78279",8,"1985",1,1,2,2,2,65
"78284",8,"1985",1,1,2,2,2,67
"78433",6,"1985",1,1,2,2,2,64
"78463",12,"1985",2,1,2,2,2,64
"78560",12,"1985",1,1,2,2,2,62
"78561",12,"1985",1,1,2,2,2,64
"78579",12,"1985",3,4,2,2,2,65
"78596",12,"1985",1,1,2,2,2,67
"78615",12,"1985",1,3,2,2,2,68
"78911",10,"1985",1,2,2,2,2,68
"79172",3,"1985",1,2,2,2,2,63
"79208",39,"1985",1,3,2,2,2,67
"79209",39,"1985",1,1,2,2,2,62
"79564",15,"1985",3,1,2,2,2,68
"79716",17,"1985",1,1,2,2,2,64
"79738",17,"1985",1,1,2,2,2,62
"79824",24,"1985",1,4,2,2,2,68
"79826",24,"1985",1,4,2,2,2,68
"79829",24,"1985",1,4,2,2,2,68
"79858",24,"1985",1,3,2,2,2,65
"79920",35,"1985",3,2,2,2,2,65
"79929",24,"1985",2,98,2,2,2,65
"80127",36,"1985",2,3,2,2,2,65
"80474",17,"1985",1,2,2,2,2,68
"80648",26,"1985",1,98,2,2,2,64
"80653",26,"1985",1,3,2,2,2,64
"80654",26,"1985",1,3,2,2,2,64
"80847",21,"1985",1,2,2,2,2,68
"80848",21,"1985",1,1,2,2,2,64
"80899",21,"1985",2,98,2,1,2,64
"80902",21,"1985",1,5,2,2,2,64
"80903",21,"1985",1,5,2,2,2,65
"80924",21,"1985",1,2,2,2,2,68
"80944",21,"1985",1,98,2,2,2,64
"81032",22,"1985",2,2,2,2,2,68
"81041",22,"1985",3,1,2,1,2,64
"81042",22,"1985",3,1,2,1,2,68
"81239",32,"1985",1,5,2,2,2,67
"81250",32,"1985",1,2,2,2,2,64
"81260",32,"1985",2,2,2,2,2,65
"81276",32,"1985",1,3,2,2,2,65
"81295",8,"1985",1,1,2,2,2,67
"81306",8,"1985",1,3,2,2,2,68
"81312",8,"1985",1,1,2,2,2,67
"81348",6,"1985",1,5,2,2,2,64
"81366",6,"1985",1,1,2,2,2,65
"81367",6,"1985",1,1,2,2,2,64
"81396",6,"1985",1,98,2,2,2,68
"81397",6,"1985",1,98,2,2,2,68
"81399",6,"1985",1,98,2,2,2,63
"81454",12,"1985",1,3,2,2,2,62
"81507",12,"1985",1,1,2,2,2,63
"81642",7,"1985",1,3,2,2,2,65
"81691",32,"1985",1,1,2,2,2,68
"82016",23,"1985",1,1,2,2,2,68
"82104",15,"1985",2,1,2,2,2,60
"82163",3,"1985",1,2,2,2,2,68
"82178",3,"1985",1,98,2,2,2,65
"82201",39,"1985",1,2,2,2,2,64
"82223",39,"1985",2,1,2,2,2,68
"82320",39,"1985",1,3,2,2,2,68
"82369",39,"1985",1,4,2,2,2,64
"82370",39,"1985",1,3,2,2,2,68
"82583",11,"1985",1,98,2,2,2,68
"82588",11,"1985",1,4,2,2,2,65
"82703",17,"1985",1,1,2,2,2,64
"82839",24,"1985",2,4,2,2,2,65
"82840",24,"1985",2,4,2,2,2,68
"82841",24,"1985",2,4,2,2,2,68
"82917",24,"1985",1,98,2,2,2,67
"83063",36,"1985",1,3,2,2,2,68
"83160",37,"1985",3,2,2,2,2,64
"83161",37,"1985",3,2,2,2,2,68
"83162",37,"1985",3,2,2,2,2,68
"83441",17,"1985",1,3,2,2,2,65
"83476",17,"1985",1,4,2,2,2,65
"83479",17,"1985",1,98,2,2,2,68
"83482",17,"1985",1,98,2,2,2,64
"83484",17,"1985",1,98,2,2,2,68
"83549",17,"1985",1,4,2,2,2,68
"83550",17,"1985",1,4,2,2,2,68
"83703",21,"1985",1,1,2,2,2,62
"83711",21,"1985",1,2,2,8,2,65
"83781",32,"1985",1,1,2,2,2,64
"83804",8,"1985",1,1,2,2,2,68
"83976",15,"1985",1,1,2,2,2,68
"83977",15,"1985",1,1,2,2,2,65
"84006",25,"1985",1,98,2,2,2,65
"84027",39,"1985",1,3,2,2,2,65
"84133",17,"1985",2,2,2,2,2,64
"84171",24,"1985",1,2,2,2,2,65
"84471",4,"1986",3,2,2,2,2,65
"84509",21,"1986",1,1,2,2,2,64
"84743",19,"1986",2,3,2,2,2,68
"84824",8,"1986",1,5,2,2,2,63
"84826",8,"1986",1,5,2,2,2,68
"84834",8,"1986",1,4,2,2,2,67
"84846",8,"1986",1,2,2,2,2,62
"84856",6,"1986",2,1,2,2,2,60
"84861",6,"1986",2,1,2,2,2,68
"84876",6,"1986",1,4,2,2,2,64
"84880",6,"1986",1,4,2,2,2,64
"85026",12,"1986",2,1,2,2,2,64
"85169",18,"1986",1,3,2,2,2,67
"85222",14,"1986",1,5,2,2,2,68
"85223",14,"1986",1,98,2,2,2,68
"85368",23,"1986",3,3,2,2,2,68
"85414",2,"1986",1,98,2,2,2,68
"85533",39,"1986",1,5,2,2,2,65
"85686",39,"1986",1,1,2,2,2,67
"85733",5,"1986",1,1,2,2,2,64
"85814",11,"1986",1,5,2,2,2,65
"85815",11,"1986",1,5,2,2,2,68
"85816",11,"1986",1,5,2,2,2,68
"85849",29,"1986",2,1,2,2,2,64
"85850",29,"1986",2,1,2,2,2,68
"86698",21,"1986",1,4,2,2,2,68
"86729",21,"1986",1,2,2,2,2,65
"86740",21,"1986",2,2,2,2,2,63
"86831",22,"1986",1,98,2,2,2,62
"86849",22,"1986",1,2,2,2,2,64
"86967",32,"1986",1,2,2,2,2,62
"87029",8,"1986",1,1,2,2,2,68
"87072",6,"1986",1,5,2,2,2,64
"87090",6,"1986",1,1,2,2,2,65
"87183",12,"1986",1,98,2,2,2,68
"87207",12,"1986",1,6,2,2,2,68
"87498",10,"1986",1,3,2,2,2,68
"87565",2,"1986",3,1,2,2,2,64
"87596",2,"1986",4,2,2,2,2,60
"87700",3,"1986",1,1,2,2,2,68
"87801",39,"1986",1,4,2,2,2,65
"87970",5,"1986",1,1,2,2,2,68
"88214",24,"1986",2,4,2,2,2,65
"88520",34,"1986",1,98,2,2,2,64
"88523",34,"1986",1,98,2,2,2,60
"88524",34,"1986",1,98,2,2,2,60
"88710",17,"1986",2,3,2,2,2,67
"88720",17,"1986",2,1,2,2,2,62
"89136",21,"1986",1,98,2,2,2,68
"89184",21,"1986",1,1,2,2,2,64
"89208",21,"1986",1,3,2,2,2,68
"89209",21,"1986",1,2,2,2,2,64
"89217",21,"1986",1,3,2,2,2,64
"89246",21,"1986",1,5,2,2,2,63
"89269",22,"1986",1,5,2,2,2,65
"89302",21,"1986",2,2,2,2,2,68
"89578",8,"1986",2,1,2,2,2,64
"89641",8,"1986",2,1,2,2,2,64
"89679",6,"1986",1,1,2,1,2,64
"89680",6,"1986",1,1,2,1,2,68
"89765",12,"1986",2,1,2,2,2,62
"89766",12,"1986",2,1,2,2,2,68
"89767",12,"1986",2,1,2,2,2,68
"89768",12,"1986",2,1,2,2,2,65
"89783",12,"1986",1,5,2,2,2,64
"89791",12,"1986",1,3,2,2,2,64
"89845",12,"1986",1,1,2,2,2,67
"89869",12,"1986",1,1,2,2,2,64
"89879",12,"1986",1,1,2,2,2,67
"89976",7,"1986",1,1,2,2,2,67
"89992",7,"1986",1,1,2,2,2,67
"90169",18,"1986",1,5,2,2,2,60
"90395",23,"1986",1,6,2,2,2,68
"90648",3,"1986",1,5,2,2,2,68
"90652",3,"1986",1,2,2,8,2,65
"90749",33,"1986",2,1,2,2,2,65
"90887",39,"1986",2,6,2,2,2,68
"91099",11,"1986",1,1,2,2,2,65
"91158",11,"1986",1,5,2,2,2,60
"91272",17,"1986",1,2,2,2,2,65
"91285",17,"1986",1,1,2,2,2,64
"91862",34,"1986",1,1,2,2,2,68
"91863",34,"1986",1,1,2,2,2,68
"92315",26,"1987",4,2,2,2,2,65
"92458",8,"1987",1,2,2,2,2,67
"92470",8,"1987",2,2,2,2,2,68
"92488",6,"1987",1,2,2,2,2,68
"92504",6,"1987",2,1,2,2,2,64
"92659",10,"1987",2,98,2,2,2,68
"92726",15,"1987",1,6,2,1,2,64
"92799",33,"1987",3,1,2,2,2,68
"92898",29,"1987",3,1,2,2,2,68
"92908",17,"1987",4,1,2,2,2,64
"92909",17,"1987",4,1,2,2,2,67
"92910",17,"1987",4,1,2,2,2,64
"92916",17,"1987",2,1,2,2,2,65
"93020",31,"1987",2,98,2,2,2,67
"93230",26,"1987",2,1,2,2,2,63
"93235",26,"1987",1,1,2,2,2,64
"93244",26,"1987",2,1,2,2,2,63
"93301",21,"1987",1,98,2,2,2,65
"93311",21,"1987",1,2,2,2,2,68
"93318",21,"1987",1,2,2,2,2,64
"93319",21,"1987",1,2,2,2,2,64
"93320",21,"1987",1,2,2,2,2,68
"93386",21,"1987",1,4,2,2,2,68
"93401",22,"1987",2,3,2,2,2,68
"93404",22,"1987",1,2,2,2,2,64
"93433",32,"1987",1,5,2,2,2,68
"93683",10,"1987",3,2,2,2,2,60
"93746",15,"1987",3,3,2,2,2,64
"93747",15,"1987",3,3,2,2,2,65
